step,layer,module_type,module_name,param_name,effective_rank,max_rank,mean_abs_lora_E,max_abs_lora_E
900,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.05425950512290001,0.08357853442430496
900,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.08487233519554138,0.11646398156881332
900,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.05661231279373169,0.09342531114816666
950,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.011807514354586601,0.036470647901296616
950,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.023262599483132362,0.03865557536482811
950,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.037537410855293274,0.04801720753312111
950,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.025034666061401367,0.04898626357316971
950,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.008470420725643635,0.021105719730257988
950,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.021742450073361397,0.043353259563446045
950,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.0299847275018692,0.05147188901901245
950,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.01344673428684473,0.02613822929561138
950,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.007512659765779972,0.010682541877031326
950,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.017709461972117424,0.045896511524915695
950,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.028357049450278282,0.06435935944318771
950,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.015169184654951096,0.04472578689455986
950,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.006526586599647999,0.015101823955774307
950,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.019606173038482666,0.039779823273420334
950,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.03409897908568382,0.05472023785114288
950,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.023396160453557968,0.05419841781258583
950,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.00949477031826973,0.02217971347272396
950,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.02462238073348999,0.0736386626958847
950,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.0316796749830246,0.05141650140285492
950,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.022182269021868706,0.05265496298670769
950,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.008917519822716713,0.021839728578925133
950,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.032180313020944595,0.06477759778499603
950,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.029571279883384705,0.0598234198987484
950,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.0355413444340229,0.06388053297996521
950,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.0067379227839410305,0.014060726389288902
950,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.046060558408498764,0.06947100907564163
950,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.05718792602419853,0.07675808668136597
950,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.04384982958436012,0.07305935770273209
950,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.00535323703661561,0.019829919561743736
950,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.05134288966655731,0.07610732316970825
950,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.050100527703762054,0.08974981307983398
950,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.035493023693561554,0.06935422867536545
950,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.011884473264217377,0.024663930758833885
950,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.04004765301942825,0.08686321973800659
950,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.07379944622516632,0.09717169404029846
950,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.045758992433547974,0.09151916205883026
950,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.010197357274591923,0.023531263694167137
950,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.050426408648490906,0.07941640168428421
950,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.0776461586356163,0.11468661576509476
950,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.04300420731306076,0.07928282022476196
950,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.023047346621751785,0.060379259288311005
950,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.05068626254796982,0.08681613951921463
950,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.060042690485715866,0.08898177742958069
950,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.030418235808610916,0.06161418929696083
950,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.014707348309457302,0.044175926595926285
950,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.054481614381074905,0.0839257687330246
950,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.08500885963439941,0.11673611402511597
950,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.05694044381380081,0.09384698420763016
1000,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.012003939598798752,0.037094321101903915
1000,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.02381293848156929,0.03945488482713699
1000,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.03836460039019585,0.04863722249865532
1000,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.025592418387532234,0.049664855003356934
1000,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.008548056706786156,0.021490827202796936
1000,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.02217397466301918,0.0436471663415432
1000,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.030599312856793404,0.05229491740465164
1000,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.013648602180182934,0.02645905129611492
1000,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.007512121926993132,0.011110762134194374
1000,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.01800539158284664,0.04637928307056427
1000,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.028939014300704002,0.06514381617307663
1000,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.015382609330117702,0.04499560967087746
1000,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.006617266219109297,0.015468347817659378
1000,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.01985623687505722,0.040173713117837906
1000,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.03469255566596985,0.055214960128068924
1000,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.023602023720741272,0.05466816946864128
1000,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.009676470421254635,0.022268788889050484
1000,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.02478676661849022,0.07387089729309082
1000,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.03226738050580025,0.05249597132205963
1000,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.022538870573043823,0.053025372326374054
1000,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.008949502371251583,0.021817756816744804
1000,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.032471664249897,0.06516130268573761
1000,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.029974354431033134,0.06049416586756706
1000,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.03570173680782318,0.06410529464483261
1000,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.006815818138420582,0.014564644545316696
1000,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.046208299696445465,0.06958887726068497
1000,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.0576176680624485,0.07722895592451096
1000,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.04415309056639671,0.07321275025606155
1000,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.005352772306650877,0.019878530874848366
1000,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.05148874223232269,0.07617521286010742
1000,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.0503649041056633,0.09018348157405853
1000,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.03589868173003197,0.06982793658971786
1000,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.011980353854596615,0.024702521041035652
1000,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.04027676209807396,0.08705068379640579
1000,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.07403848320245743,0.09742335975170135
1000,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.04600769653916359,0.09184922277927399
1000,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.010454317554831505,0.024242408573627472
1000,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.0505547821521759,0.07965957373380661
1000,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.07805198431015015,0.11503293365240097
1000,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.0433136448264122,0.0793263241648674
1000,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.02323898859322071,0.06068813428282738
1000,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.050877220928668976,0.08684751391410828
1000,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.060182444751262665,0.08901596814393997
1000,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.030561698600649834,0.061548251658678055
1000,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.014788235537707806,0.044513486325740814
1000,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.054637353867292404,0.08402933925390244
1000,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.08548814058303833,0.11714816838502884
1000,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.057284705340862274,0.09426000714302063
1050,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.012027768418192863,0.037426430732011795
1050,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.02407216653227806,0.039734192192554474
1050,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.03876548632979393,0.04908403381705284
1050,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.025764137506484985,0.04987328499555588
1050,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.008623708970844746,0.021894708275794983
1050,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.022354857996106148,0.04397057369351387
1050,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.030950624495744705,0.05287661775946617
1050,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.013869469985365868,0.026711108162999153
1050,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.007533787749707699,0.011034167371690273
1050,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.01822352223098278,0.04677005857229233
1050,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.029326384887099266,0.06569299101829529
1050,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.015474338084459305,0.04536838084459305
1050,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.006604589521884918,0.015209870412945747
1050,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.019950073212385178,0.04031235724687576
1050,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.03507580980658531,0.05564403906464577
1050,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.023796720430254936,0.054870832711458206
1050,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.009709671139717102,0.02220291830599308
1050,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.024861227720975876,0.07389110326766968
1050,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.03253048285841942,0.05306316912174225
1050,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.022561490535736084,0.053012557327747345
1050,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.00904237013310194,0.021941477432847023
1050,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.03244934603571892,0.0651509091258049
1050,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.03014746867120266,0.06071963533759117
1050,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.03584113344550133,0.0641026720404625
1050,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.006882118061184883,0.014775622636079788
1050,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.046177979558706284,0.06955461204051971
1050,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.05768733471632004,0.077243372797966
1050,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.04426813870668411,0.07330062985420227
1050,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.0053556920029222965,0.01992163062095642
1050,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.05148528516292572,0.07614102959632874
1050,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.05048418045043945,0.09036022424697876
1050,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.03606791794300079,0.07004152983427048
1050,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.012049900367856026,0.024655785411596298
1050,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.0403713583946228,0.08714433014392853
1050,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.07414797693490982,0.09749598801136017
1050,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.04607689008116722,0.09202231466770172
1050,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.010524347424507141,0.024324137717485428
1050,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.05058695003390312,0.07975032925605774
1050,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.0782083198428154,0.11525214463472366
1050,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.043489228934049606,0.07940948009490967
1050,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.02340918406844139,0.06086302176117897
1050,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.0509839802980423,0.08685687184333801
1050,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.0603022463619709,0.08908126503229141
1050,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.030651750043034554,0.06163092702627182
1050,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.014853568747639656,0.04482334107160568
1050,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.05472182482481003,0.08409461379051208
1050,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.08569952845573425,0.11737380921840668
1050,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.057452693581581116,0.0943775624036789
1100,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.012039643712341785,0.0374944731593132
1100,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.024186760187149048,0.03986706957221031
1100,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.03893129155039787,0.04925971105694771
1100,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.025857534259557724,0.05001800134778023
1100,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.008618570864200592,0.022034598514437675
1100,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.022479649633169174,0.04407558590173721
1100,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.031086375936865807,0.0531122125685215
1100,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.013990863226354122,0.02680513821542263
1100,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.007577697280794382,0.011099083349108696
1100,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.01832641288638115,0.04700739309191704
1100,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.02946787327528,0.06588316708803177
1100,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.015519366599619389,0.04546516761183739
1100,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.006628650240600109,0.01526301633566618
1100,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.020017022266983986,0.040462762117385864
1100,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.03525436669588089,0.05579695850610733
1100,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.023840928450226784,0.05495431646704674
1100,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.00975429080426693,0.022295258939266205
1100,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.024918660521507263,0.07379858940839767
1100,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.032681308686733246,0.05326570197939873
1100,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.022606389597058296,0.053002260625362396
1100,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.009089149534702301,0.021941376850008965
1100,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.03250974789261818,0.06514561176300049
1100,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.030241115018725395,0.0608866848051548
1100,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.03593625873327255,0.06403224170207977
1100,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.006909163203090429,0.01482228934764862
1100,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.04614744707942009,0.06955381482839584
1100,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.05775941163301468,0.07724401354789734
1100,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.0443711057305336,0.07323957979679108
1100,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.005396627355366945,0.02000962756574154
1100,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.05143386125564575,0.07609342038631439
1100,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.0505959615111351,0.09041684865951538
1100,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.036137405782938004,0.07000479847192764
1100,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.012122867628932,0.024711860343813896
1100,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.04034135490655899,0.08709225058555603
1100,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.07413448393344879,0.09740961343050003
1100,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.046095311641693115,0.09195781499147415
1100,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.01051425188779831,0.024391191080212593
1100,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.05057908222079277,0.07966099679470062
1100,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.07821784913539886,0.11522648483514786
1100,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.043475814163684845,0.07942500710487366
1100,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.02338436432182789,0.0609571635723114
1100,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.051009684801101685,0.08691383898258209
1100,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.06031970679759979,0.08913343399763107
1100,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.030649501830339432,0.06171443313360214
1100,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.014933343045413494,0.04498928040266037
1100,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.05473268777132034,0.08412691205739975
1100,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.08566220104694366,0.11733907461166382
1100,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.05742582306265831,0.09437683969736099
1125,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.012042504735291004,0.03750349581241608
1125,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.024187350645661354,0.03986134007573128
1125,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.03893055021762848,0.0492607057094574
1125,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.02586214430630207,0.05001400038599968
1125,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.008617273531854153,0.022056689485907555
1125,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.02248598448932171,0.044071558862924576
1125,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.031102921813726425,0.05313491076231003
1125,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.014001132920384407,0.026831261813640594
1125,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.007580091245472431,0.011103673838078976
1125,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.01833524741232395,0.04703952744603157
1125,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.029478399083018303,0.0658894032239914
1125,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.015527155250310898,0.045478157699108124
1125,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.006630987860262394,0.015280678868293762
1125,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.020030837506055832,0.04048088937997818
1125,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.035290539264678955,0.05583620071411133
1125,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.023855680599808693,0.054976023733615875
1125,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.009758608415722847,0.022280439734458923
1125,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.024937324225902557,0.0737999826669693
